left_eye_center_x     7039
left_eye_center_y     7039
right_eye_center_x    7036
right_eye_center_y    7036
Image                 7049
dtype: int64
Loaded parameters to layer 'conv1' (shape 32x1x3x3).
Loaded parameters to layer 'conv1' (shape 32).
Loaded parameters to layer 'conv2' (shape 64x32x2x2).
Loaded parameters to layer 'conv2' (shape 64).
Loaded parameters to layer 'conv3' (shape 128x64x2x2).
Loaded parameters to layer 'conv3' (shape 128).
Loaded parameters to layer 'hidden4' (shape 15488x1000).
Loaded parameters to layer 'hidden4' (shape 1000).
Loaded parameters to layer 'hidden5' (shape 1000x1000).
Loaded parameters to layer 'hidden5' (shape 1000).
Could not load parameters to layer 'output' because shapes did not match: 1000x4 vs 1000x30.
Could not load parameters to layer 'output' because shapes did not match: 4 vs 30.
Training model for columns ('left_eye_center_x', 'left_eye_center_y', 'right_eye_center_x', 'right_eye_center_y') for 1421 epochs
# Neural Network with 16535476 learnable parameters

## Layer information

  #  name      size
---  --------  ---------
  0  input     1x96x96
  1  conv1     32x94x94
  2  pool1     32x47x47
  3  dropout1  32x47x47
  4  conv2     64x46x46
  5  pool2     64x23x23
  6  dropout2  64x23x23
  7  conv3     128x22x22
  8  pool3     128x11x11
  9  dropout3  128x11x11
 10  hidden4   1000
 11  dropout4  1000
 12  hidden5   1000
 13  output    4

# Neural Network with 16535476 learnable parameters

## Layer information

  #  name      size
---  --------  ---------
  0  input     1x96x96
  1  conv1     32x94x94
  2  pool1     32x47x47
  3  dropout1  32x47x47
  4  conv2     64x46x46
  5  pool2     64x23x23
  6  dropout2  64x23x23
  7  conv3     128x22x22
  8  pool3     128x11x11
  9  dropout3  128x11x11
 10  hidden4   1000
 11  dropout4  1000
 12  hidden5   1000
 13  output    4

  epoch    trn loss    val loss    trn/val  dur
    498     0.00143     0.00154    0.93150  6.81s
    498     0.00143     0.00154    0.93150  6.81s
    499     0.00135     0.00154    0.87842  6.82s
    499     0.00135     0.00154    0.87842  6.82s
    500     [36m0.00134[0m     0.00153    0.87730  6.81s
    500     [36m0.00134[0m     0.00153    0.87730  6.81s
    501     0.00135     0.00150    0.89915  6.82s
    501     0.00135     0.00150    0.89915  6.82s
    502     0.00137     0.00154    0.88867  6.82s
    502     0.00137     0.00154    0.88867  6.82s
    503     0.00138     0.00153    0.90554  6.82s
    503     0.00138     0.00153    0.90554  6.82s
    504     0.00141     0.00152    0.92684  6.81s
    504     0.00141     0.00152    0.92684  6.81s
    505     0.00140     0.00156    0.89739  6.81s
    505     0.00140     0.00156    0.89739  6.81s
    506     0.00138     0.00151    0.91097  6.81s
    506     0.00138     0.00151    0.91097  6.81s
    507     [36m0.00134[0m     0.00154    0.86788  6.81s
    507     [36m0.00134[0m     0.00154    0.86788  6.81s
    508     0.00135     0.00153    0.88347  6.83s
    508     0.00135     0.00153    0.88347  6.83s
    509     0.00139     0.00151    0.91736  6.82s
    509     0.00139     0.00151    0.91736  6.82s
    510     0.00135     [32m0.00150[0m    0.89847  6.82s
    510     0.00135     [32m0.00150[0m    0.89847  6.82s
    511     [36m0.00132[0m     0.00152    0.87050  6.81s
    511     [36m0.00132[0m     0.00152    0.87050  6.81s
    512     0.00137     0.00152    0.89728  6.81s
    512     0.00137     0.00152    0.89728  6.81s
    513     0.00134     0.00150    0.89476  6.81s
    513     0.00134     0.00150    0.89476  6.81s
    514     0.00136     0.00154    0.87987  6.82s
    514     0.00136     0.00154    0.87987  6.82s
    515     [36m0.00131[0m     0.00151    0.87008  6.81s
    515     [36m0.00131[0m     0.00151    0.87008  6.81s
    516     0.00135     0.00151    0.89521  6.81s
    516     0.00135     0.00151    0.89521  6.81s
    517     0.00135     0.00153    0.87968  6.82s
    517     0.00135     0.00153    0.87968  6.82s
    518     0.00132     0.00155    0.85255  6.82s
    518     0.00132     0.00155    0.85255  6.82s
    519     0.00133     0.00151    0.87858  6.82s
    519     0.00133     0.00151    0.87858  6.82s
    520     0.00134     0.00151    0.89070  6.82s
    520     0.00134     0.00151    0.89070  6.82s
    521     0.00134     0.00150    0.88918  6.81s
    521     0.00134     0.00150    0.88918  6.81s
    522     0.00135     0.00152    0.89113  6.82s
    522     0.00135     0.00152    0.89113  6.82s
    523     0.00133     0.00153    0.87285  6.82s
    523     0.00133     0.00153    0.87285  6.82s
    524     0.00134     0.00151    0.88424  6.82s
    524     0.00134     0.00151    0.88424  6.82s
    525     [36m0.00131[0m     [32m0.00150[0m    0.87555  6.85s
    525     [36m0.00131[0m     [32m0.00150[0m    0.87555  6.85s
    526     0.00135     0.00152    0.88452  6.88s
    526     0.00135     0.00152    0.88452  6.88s
    527     0.00133     0.00150    0.88381  6.88s
    527     0.00133     0.00150    0.88381  6.88s
    528     [36m0.00130[0m     0.00155    0.83800  6.82s
    528     [36m0.00130[0m     0.00155    0.83800  6.82s
    529     0.00131     0.00152    0.85958  6.82s
    529     0.00131     0.00152    0.85958  6.82s
    530     0.00135     0.00154    0.87559  6.81s
    530     0.00135     0.00154    0.87559  6.81s
    531     0.00135     0.00152    0.88564  6.81s
    531     0.00135     0.00152    0.88564  6.81s
    532     [36m0.00128[0m     0.00151    0.84982  6.81s
    532     [36m0.00128[0m     0.00151    0.84982  6.81s
    533     0.00137     0.00151    0.90291  6.81s
    533     0.00137     0.00151    0.90291  6.81s
    534     0.00130     0.00154    0.84788  6.82s
    534     0.00130     0.00154    0.84788  6.82s
    535     0.00131     0.00153    0.85502  6.83s
    535     0.00131     0.00153    0.85502  6.83s
    536     0.00134     0.00152    0.87769  6.83s
    536     0.00134     0.00152    0.87769  6.83s
    537     0.00131     0.00150    0.87117  6.83s
    537     0.00131     0.00150    0.87117  6.83s
    538     0.00132     0.00152    0.86759  6.82s
    538     0.00132     0.00152    0.86759  6.82s
    539     0.00130     0.00151    0.85845  6.82s
    539     0.00130     0.00151    0.85845  6.82s
    540     0.00130     [32m0.00149[0m    0.87255  6.84s
    540     0.00130     [32m0.00149[0m    0.87255  6.84s
    541     0.00131     0.00150    0.87400  6.82s
    541     0.00131     0.00150    0.87400  6.82s
    542     0.00135     0.00151    0.89366  6.82s
    542     0.00135     0.00151    0.89366  6.82s
    543     0.00129     0.00151    0.85258  6.83s
    543     0.00129     0.00151    0.85258  6.83s
    544     0.00130     0.00152    0.85826  6.81s
    544     0.00130     0.00152    0.85826  6.81s
    545     0.00129     0.00151    0.85440  6.82s
    545     0.00129     0.00151    0.85440  6.82s
    546     0.00130     0.00151    0.85943  6.81s
    546     0.00130     0.00151    0.85943  6.81s
    547     0.00130     0.00151    0.86028  6.81s
    547     0.00130     0.00151    0.86028  6.81s
    548     0.00130     0.00152    0.85194  6.81s
    548     0.00130     0.00152    0.85194  6.81s
    549     0.00129     0.00151    0.85519  6.82s
    549     0.00129     0.00151    0.85519  6.82s
    550     0.00130     0.00151    0.86505  6.82s
    550     0.00130     0.00151    0.86505  6.82s
    551     [36m0.00126[0m     0.00152    0.82719  6.82s
    551     [36m0.00126[0m     0.00152    0.82719  6.82s
    552     0.00128     0.00150    0.84760  6.83s
    552     0.00128     0.00150    0.84760  6.83s
    553     0.00132     0.00153    0.86223  6.81s
    553     0.00132     0.00153    0.86223  6.81s
    554     0.00132     0.00150    0.88009  6.82s
    554     0.00132     0.00150    0.88009  6.82s
    555     0.00133     0.00150    0.88657  6.82s
    555     0.00133     0.00150    0.88657  6.82s
    556     [36m0.00123[0m     0.00153    0.80846  6.82s
    556     [36m0.00123[0m     0.00153    0.80846  6.82s
    557     0.00131     0.00153    0.85861  6.82s
    557     0.00131     0.00153    0.85861  6.82s
    558     0.00128     0.00154    0.83077  6.82s
    558     0.00128     0.00154    0.83077  6.82s
    559     0.00129     0.00151    0.85359  6.81s
    559     0.00129     0.00151    0.85359  6.81s
    560     0.00131     0.00151    0.86833  6.82s
    560     0.00131     0.00151    0.86833  6.82s
    561     0.00126     0.00152    0.82650  6.82s
    561     0.00126     0.00152    0.82650  6.82s
    562     0.00129     0.00152    0.84622  6.82s
    562     0.00129     0.00152    0.84622  6.82s
    563     0.00127     0.00150    0.84611  6.82s
    563     0.00127     0.00150    0.84611  6.82s
    564     0.00130     0.00151    0.85947  6.82s
    564     0.00130     0.00151    0.85947  6.82s
    565     0.00131     0.00151    0.87224  6.81s
    565     0.00131     0.00151    0.87224  6.81s
    566     0.00126     0.00152    0.82767  6.82s
    566     0.00126     0.00152    0.82767  6.82s
    567     0.00130     [32m0.00148[0m    0.87764  6.82s
    567     0.00130     [32m0.00148[0m    0.87764  6.82s
    568     0.00125     0.00152    0.82292  6.81s
    568     0.00125     0.00152    0.82292  6.81s
    569     0.00125     0.00150    0.83146  6.82s
    569     0.00125     0.00150    0.83146  6.82s
    570     0.00127     0.00154    0.82478  6.83s
    570     0.00127     0.00154    0.82478  6.83s
    571     0.00133     0.00149    0.89076  6.81s
    571     0.00133     0.00149    0.89076  6.81s
    572     0.00130     0.00152    0.85170  6.87s
    572     0.00130     0.00152    0.85170  6.87s
    573     0.00130     0.00150    0.86579  6.87s
    573     0.00130     0.00150    0.86579  6.87s
    574     0.00127     0.00150    0.84857  6.86s
    574     0.00127     0.00150    0.84857  6.86s
    575     0.00129     0.00149    0.86932  6.82s
    575     0.00129     0.00149    0.86932  6.82s
    576     0.00126     0.00150    0.84136  6.84s
    576     0.00126     0.00150    0.84136  6.84s
    577     0.00127     0.00150    0.84640  6.82s
    577     0.00127     0.00150    0.84640  6.82s
    578     0.00128     0.00149    0.85969  6.83s
    578     0.00128     0.00149    0.85969  6.83s
    579     0.00126     0.00151    0.83439  6.82s
    579     0.00126     0.00151    0.83439  6.82s
    580     0.00128     0.00149    0.85345  6.82s
    580     0.00128     0.00149    0.85345  6.82s
    581     [36m0.00123[0m     0.00148    0.82743  6.82s
    581     [36m0.00123[0m     0.00148    0.82743  6.82s
    582     0.00123     0.00153    0.80305  6.82s
    582     0.00123     0.00153    0.80305  6.82s
    583     0.00126     0.00152    0.82677  6.82s
    583     0.00126     0.00152    0.82677  6.82s
    584     0.00127     0.00149    0.84886  6.82s
    584     0.00127     0.00149    0.84886  6.82s
    585     0.00129     0.00152    0.84781  6.82s
    585     0.00129     0.00152    0.84781  6.82s
    586     0.00128     0.00148    0.86153  6.81s
    586     0.00128     0.00148    0.86153  6.81s
    587     [36m0.00122[0m     0.00151    0.80949  6.83s
    587     [36m0.00122[0m     0.00151    0.80949  6.83s
    588     0.00126     [32m0.00147[0m    0.85485  6.82s
    588     0.00126     [32m0.00147[0m    0.85485  6.82s
    589     0.00126     0.00151    0.83699  6.82s
    589     0.00126     0.00151    0.83699  6.82s
    590     0.00126     0.00149    0.84209  6.82s
    590     0.00126     0.00149    0.84209  6.82s
    591     0.00125     0.00154    0.81625  6.82s
    591     0.00125     0.00154    0.81625  6.82s
    592     0.00126     0.00151    0.83692  6.82s
    592     0.00126     0.00151    0.83692  6.82s
    593     [36m0.00122[0m     0.00148    0.82222  6.81s
    593     [36m0.00122[0m     0.00148    0.82222  6.81s
    594     0.00128     0.00149    0.86087  6.81s
    594     0.00128     0.00149    0.86087  6.81s
    595     0.00125     0.00150    0.83242  6.82s
    595     0.00125     0.00150    0.83242  6.82s
    596     0.00125     0.00150    0.83395  6.83s
    596     0.00125     0.00150    0.83395  6.83s
    597     0.00128     0.00148    0.86297  6.82s
    597     0.00128     0.00148    0.86297  6.82s
    598     0.00125     0.00148    0.84163  6.83s
    598     0.00125     0.00148    0.84163  6.83s
    599     0.00125     0.00149    0.83779  6.82s
    599     0.00125     0.00149    0.83779  6.82s
    600     0.00128     0.00150    0.85675  6.82s
    600     0.00128     0.00150    0.85675  6.82s
    601     0.00128     0.00151    0.84798  6.81s
    601     0.00128     0.00151    0.84798  6.81s
    602     0.00125     0.00151    0.82584  6.81s
    602     0.00125     0.00151    0.82584  6.81s
    603     0.00128     0.00151    0.85071  6.81s
    603     0.00128     0.00151    0.85071  6.81s
    604     0.00129     0.00150    0.85690  6.83s
    604     0.00129     0.00150    0.85690  6.83s
    605     0.00123     0.00150    0.81729  6.82s
    605     0.00123     0.00150    0.81729  6.82s
    606     [36m0.00120[0m     0.00149    0.80331  6.81s
    606     [36m0.00120[0m     0.00149    0.80331  6.81s
    607     0.00125     0.00149    0.84167  6.81s
    607     0.00125     0.00149    0.84167  6.81s
    608     0.00122     0.00153    0.80040  6.82s
    608     0.00122     0.00153    0.80040  6.82s
    609     0.00125     0.00150    0.83076  6.81s
    609     0.00125     0.00150    0.83076  6.81s
    610     0.00123     0.00148    0.83491  6.81s
    610     0.00123     0.00148    0.83491  6.81s
    611     0.00125     0.00148    0.84298  6.81s
    611     0.00125     0.00148    0.84298  6.81s
    612     0.00123     0.00150    0.81941  6.81s
    612     0.00123     0.00150    0.81941  6.81s
    613     0.00123     0.00151    0.81432  6.82s
    613     0.00123     0.00151    0.81432  6.82s
    614     [36m0.00118[0m     0.00151    0.77802  6.83s
    614     [36m0.00118[0m     0.00151    0.77802  6.83s
    615     0.00122     0.00150    0.81418  6.81s
    615     0.00122     0.00150    0.81418  6.81s
    616     0.00123     0.00152    0.81364  6.81s
    616     0.00123     0.00152    0.81364  6.81s
    617     0.00125     0.00148    0.84346  6.81s
    617     0.00125     0.00148    0.84346  6.81s
    618     0.00128     0.00149    0.85640  6.82s
    618     0.00128     0.00149    0.85640  6.82s
    619     0.00123     0.00147    0.83334  6.87s
    619     0.00123     0.00147    0.83334  6.87s
    620     0.00118     0.00151    0.78304  6.86s
    620     0.00118     0.00151    0.78304  6.86s
    621     0.00122     0.00148    0.82616  6.85s
    621     0.00122     0.00148    0.82616  6.85s
    622     0.00122     0.00149    0.82195  6.82s
    622     0.00122     0.00149    0.82195  6.82s
    623     0.00124     0.00149    0.83321  6.82s
    623     0.00124     0.00149    0.83321  6.82s
    624     0.00120     0.00148    0.81009  6.82s
    624     0.00120     0.00148    0.81009  6.82s
    625     0.00123     0.00149    0.82899  6.81s
    625     0.00123     0.00149    0.82899  6.81s
    626     0.00127     0.00148    0.85530  6.81s
    626     0.00127     0.00148    0.85530  6.81s
    627     0.00121     0.00147    0.82484  6.81s
    627     0.00121     0.00147    0.82484  6.81s
    628     0.00125     0.00148    0.84540  6.81s
    628     0.00125     0.00148    0.84540  6.81s
    629     0.00127     0.00151    0.84004  6.81s
    629     0.00127     0.00151    0.84004  6.81s
    630     0.00118     0.00149    0.79138  6.81s
    630     0.00118     0.00149    0.79138  6.81s
    631     0.00119     0.00149    0.80174  6.82s
    631     0.00119     0.00149    0.80174  6.82s
    632     0.00121     0.00148    0.81707  6.82s
    632     0.00121     0.00148    0.81707  6.82s
    633     0.00120     0.00148    0.80882  6.81s
    633     0.00120     0.00148    0.80882  6.81s
    634     0.00128     0.00148    0.86459  6.82s
    634     0.00128     0.00148    0.86459  6.82s
    635     0.00118     [32m0.00146[0m    0.80481  6.82s
    635     0.00118     [32m0.00146[0m    0.80481  6.82s
    636     0.00119     0.00147    0.81419  6.82s
    636     0.00119     0.00147    0.81419  6.82s
    637     0.00122     0.00150    0.81536  6.82s
    637     0.00122     0.00150    0.81536  6.82s
    638     0.00120     0.00148    0.81019  6.82s
    638     0.00120     0.00148    0.81019  6.82s
    639     0.00120     0.00149    0.80587  6.82s
    639     0.00120     0.00149    0.80587  6.82s
    640     0.00123     0.00147    0.83553  6.83s
    640     0.00123     0.00147    0.83553  6.83s
    641     0.00123     0.00148    0.83166  6.82s
    641     0.00123     0.00148    0.83166  6.82s
    642     0.00122     0.00148    0.82793  6.82s
    642     0.00122     0.00148    0.82793  6.82s
    643     0.00123     0.00148    0.82950  6.81s
    643     0.00123     0.00148    0.82950  6.81s
    644     0.00121     0.00148    0.81944  6.82s
    644     0.00121     0.00148    0.81944  6.82s
    645     0.00121     0.00147    0.82003  6.82s
    645     0.00121     0.00147    0.82003  6.82s
    646     0.00119     0.00150    0.79534  6.82s
    646     0.00119     0.00150    0.79534  6.82s
    647     0.00119     0.00148    0.80531  6.81s
    647     0.00119     0.00148    0.80531  6.81s
    648     0.00120     0.00149    0.80495  6.82s
    648     0.00120     0.00149    0.80495  6.82s
    649     0.00122     0.00147    0.83016  6.82s
    649     0.00122     0.00147    0.83016  6.82s
    650     0.00119     0.00148    0.80346  6.81s
    650     0.00119     0.00148    0.80346  6.81s
    651     0.00122     0.00149    0.81977  6.81s
    651     0.00122     0.00149    0.81977  6.81s
    652     0.00120     0.00148    0.81154  6.81s
    652     0.00120     0.00148    0.81154  6.81s
    653     0.00120     0.00149    0.81046  6.81s
    653     0.00120     0.00149    0.81046  6.81s
    654     0.00123     0.00147    0.83751  6.82s
    654     0.00123     0.00147    0.83751  6.82s
    655     0.00118     0.00150    0.78825  6.82s
    655     0.00118     0.00150    0.78825  6.82s
    656     0.00124     0.00149    0.83469  6.82s
    656     0.00124     0.00149    0.83469  6.82s
    657     0.00123     0.00148    0.82891  6.82s
    657     0.00123     0.00148    0.82891  6.82s
    658     [36m0.00118[0m     0.00150    0.78599  6.82s
    658     [36m0.00118[0m     0.00150    0.78599  6.82s
    659     0.00119     0.00149    0.79821  6.82s
    659     0.00119     0.00149    0.79821  6.82s
    660     0.00118     0.00148    0.79354  6.82s
    660     0.00118     0.00148    0.79354  6.82s
    661     0.00118     0.00147    0.80382  6.81s
    661     0.00118     0.00147    0.80382  6.81s
    662     0.00121     0.00148    0.81565  6.81s
    662     0.00121     0.00148    0.81565  6.81s
    663     0.00120     0.00149    0.80477  6.81s
    663     0.00120     0.00149    0.80477  6.81s
    664     0.00119     0.00148    0.80096  6.81s
    664     0.00119     0.00148    0.80096  6.81s
    665     0.00120     [32m0.00146[0m    0.81997  6.84s
    665     0.00120     [32m0.00146[0m    0.81997  6.84s
    666     [36m0.00117[0m     0.00148    0.79020  6.88s
    666     [36m0.00117[0m     0.00148    0.79020  6.88s
    667     0.00117     0.00148    0.78949  6.88s
    667     0.00117     0.00148    0.78949  6.88s
    668     0.00118     0.00147    0.80251  6.86s
    668     0.00118     0.00147    0.80251  6.86s
    669     0.00118     0.00149    0.79317  6.81s
    669     0.00118     0.00149    0.79317  6.81s
    670     0.00118     0.00149    0.79336  6.81s
    670     0.00118     0.00149    0.79336  6.81s
    671     [36m0.00116[0m     0.00148    0.78423  6.81s
    671     [36m0.00116[0m     0.00148    0.78423  6.81s
    672     0.00117     0.00151    0.77637  6.81s
    672     0.00117     0.00151    0.77637  6.81s
    673     0.00119     0.00148    0.80576  6.82s
    673     0.00119     0.00148    0.80576  6.82s
    674     0.00118     0.00146    0.80786  6.82s
    674     0.00118     0.00146    0.80786  6.82s
    675     [36m0.00113[0m     0.00149    0.76119  6.82s
    675     [36m0.00113[0m     0.00149    0.76119  6.82s
    676     0.00119     0.00150    0.79109  6.82s
    676     0.00119     0.00150    0.79109  6.82s
    677     0.00120     0.00148    0.81355  6.82s
    677     0.00120     0.00148    0.81355  6.82s
    678     0.00115     0.00149    0.77274  6.81s
    678     0.00115     0.00149    0.77274  6.81s
    679     0.00120     0.00149    0.80391  6.82s
    679     0.00120     0.00149    0.80391  6.82s
    680     0.00115     0.00150    0.77018  6.81s
    680     0.00115     0.00150    0.77018  6.81s
    681     0.00118     0.00148    0.80157  6.82s
    681     0.00118     0.00148    0.80157  6.82s
    682     0.00119     0.00149    0.79654  6.81s
    682     0.00119     0.00149    0.79654  6.81s
    683     0.00117     0.00147    0.80021  6.81s
    683     0.00117     0.00147    0.80021  6.81s
    684     0.00123     0.00147    0.83729  6.82s
    684     0.00123     0.00147    0.83729  6.82s
    685     0.00117     0.00148    0.78812  6.81s
    685     0.00117     0.00148    0.78812  6.81s
    686     0.00115     0.00148    0.77897  6.81s
    686     0.00115     0.00148    0.77897  6.81s
    687     0.00117     0.00146    0.80104  6.82s
    687     0.00117     0.00146    0.80104  6.82s
    688     0.00117     [32m0.00146[0m    0.80448  6.82s
    688     0.00117     [32m0.00146[0m    0.80448  6.82s
    689     0.00116     0.00147    0.78708  6.81s
    689     0.00116     0.00147    0.78708  6.81s
    690     [36m0.00113[0m     0.00149    0.76093  6.82s
    690     [36m0.00113[0m     0.00149    0.76093  6.82s
    691     0.00118     0.00146    0.80722  6.81s
    691     0.00118     0.00146    0.80722  6.81s
    692     0.00118     0.00146    0.80457  6.82s
    692     0.00118     0.00146    0.80457  6.82s
    693     0.00114     0.00147    0.77351  6.81s
    693     0.00114     0.00147    0.77351  6.81s
    694     0.00114     0.00150    0.76253  6.82s
    694     0.00114     0.00150    0.76253  6.82s
    695     [36m0.00113[0m     0.00148    0.76496  6.83s
    695     [36m0.00113[0m     0.00148    0.76496  6.83s
    696     0.00115     0.00147    0.77843  6.82s
    696     0.00115     0.00147    0.77843  6.82s
    697     0.00115     [32m0.00146[0m    0.78695  6.81s
    697     0.00115     [32m0.00146[0m    0.78695  6.81s
    698     0.00124     [32m0.00145[0m    0.85504  6.81s
    698     0.00124     [32m0.00145[0m    0.85504  6.81s
    699     0.00120     0.00147    0.81856  6.81s
    699     0.00120     0.00147    0.81856  6.81s
    700     0.00115     0.00147    0.78177  6.81s
    700     0.00115     0.00147    0.78177  6.81s
    701     0.00114     0.00149    0.76373  6.82s
    701     0.00114     0.00149    0.76373  6.82s
    702     0.00116     [32m0.00145[0m    0.79814  6.83s
    702     0.00116     [32m0.00145[0m    0.79814  6.83s
    703     0.00118     0.00146    0.81088  6.84s
    703     0.00118     0.00146    0.81088  6.84s
    704     0.00115     0.00146    0.78512  6.82s
    704     0.00115     0.00146    0.78512  6.82s
    705     0.00114     0.00147    0.76997  6.82s
    705     0.00114     0.00147    0.76997  6.82s
    706     0.00119     0.00146    0.81238  6.82s
    706     0.00119     0.00146    0.81238  6.82s
    707     0.00116     0.00147    0.78918  6.81s
    707     0.00116     0.00147    0.78918  6.81s
    708     0.00117     0.00148    0.78658  6.81s
    708     0.00117     0.00148    0.78658  6.81s
    709     0.00120     0.00148    0.80965  6.81s
    709     0.00120     0.00148    0.80965  6.81s
    710     0.00118     0.00150    0.79080  6.82s
    710     0.00118     0.00150    0.79080  6.82s
    711     0.00115     0.00149    0.77257  6.81s
    711     0.00115     0.00149    0.77257  6.81s
    712     0.00116     0.00148    0.78704  6.84s
    712     0.00116     0.00148    0.78704  6.84s
    713     0.00114     0.00149    0.76535  6.87s
    713     0.00114     0.00149    0.76535  6.87s
    714     [36m0.00112[0m     0.00145    0.77300  6.87s
    714     [36m0.00112[0m     0.00145    0.77300  6.87s
    715     0.00117     0.00148    0.78995  6.82s
    715     0.00117     0.00148    0.78995  6.82s
    716     0.00118     0.00147    0.80039  6.81s
    716     0.00118     0.00147    0.80039  6.81s
    717     0.00114     0.00146    0.78121  6.82s
    717     0.00114     0.00146    0.78121  6.82s
    718     0.00116     0.00146    0.79266  6.82s
    718     0.00116     0.00146    0.79266  6.82s
    719     0.00118     0.00148    0.79880  6.82s
    719     0.00118     0.00148    0.79880  6.82s
    720     0.00117     0.00147    0.79783  6.82s
    720     0.00117     0.00147    0.79783  6.82s
    721     0.00115     0.00149    0.77375  6.81s
    721     0.00115     0.00149    0.77375  6.81s
    722     [36m0.00111[0m     0.00147    0.75693  6.82s
    722     [36m0.00111[0m     0.00147    0.75693  6.82s
    723     0.00117     0.00145    0.80716  6.81s
    723     0.00117     0.00145    0.80716  6.81s
    724     0.00119     [32m0.00145[0m    0.81956  6.81s
    724     0.00119     [32m0.00145[0m    0.81956  6.81s
    725     0.00118     0.00150    0.79057  6.82s
    725     0.00118     0.00150    0.79057  6.82s
    726     0.00115     [32m0.00144[0m    0.79373  6.81s
    726     0.00115     [32m0.00144[0m    0.79373  6.81s
    727     0.00113     0.00147    0.76549  6.82s
    727     0.00113     0.00147    0.76549  6.82s
    728     0.00119     0.00148    0.80374  6.82s
    728     0.00119     0.00148    0.80374  6.82s
    729     0.00115     0.00149    0.77037  6.82s
    729     0.00115     0.00149    0.77037  6.82s
    730     0.00113     0.00146    0.76952  6.82s
    730     0.00113     0.00146    0.76952  6.82s
    731     0.00118     0.00146    0.81084  6.82s
    731     0.00118     0.00146    0.81084  6.82s
    732     0.00114     0.00147    0.77363  6.83s
    732     0.00114     0.00147    0.77363  6.83s
    733     0.00115     0.00151    0.76066  6.82s
    733     0.00115     0.00151    0.76066  6.82s
    734     0.00114     0.00147    0.77484  6.82s
    734     0.00114     0.00147    0.77484  6.82s
    735     0.00112     0.00148    0.75757  6.82s
    735     0.00112     0.00148    0.75757  6.82s
    736     0.00114     0.00149    0.76797  6.82s
    736     0.00114     0.00149    0.76797  6.82s
    737     0.00116     0.00145    0.79945  6.82s
    737     0.00116     0.00145    0.79945  6.82s
    738     0.00113     0.00146    0.77482  6.82s
    738     0.00113     0.00146    0.77482  6.82s
    739     [36m0.00108[0m     0.00148    0.73538  6.82s
    739     [36m0.00108[0m     0.00148    0.73538  6.82s
    740     0.00111     0.00148    0.74995  6.82s
    740     0.00111     0.00148    0.74995  6.82s
    741     0.00112     0.00147    0.76269  6.82s
    741     0.00112     0.00147    0.76269  6.82s
    742     0.00114     0.00148    0.77020  6.82s
    742     0.00114     0.00148    0.77020  6.82s
    743     0.00110     0.00147    0.74966  6.82s
    743     0.00110     0.00147    0.74966  6.82s
    744     0.00114     0.00147    0.77177  6.81s
    744     0.00114     0.00147    0.77177  6.81s
    745     0.00112     0.00148    0.75816  6.82s
    745     0.00112     0.00148    0.75816  6.82s
    746     0.00109     0.00147    0.73818  6.82s
    746     0.00109     0.00147    0.73818  6.82s
    747     0.00115     0.00146    0.78319  6.82s
    747     0.00115     0.00146    0.78319  6.82s
    748     0.00109     0.00147    0.74382  6.81s
    748     0.00109     0.00147    0.74382  6.81s
    749     0.00114     0.00148    0.77206  6.82s
    749     0.00114     0.00148    0.77206  6.82s
    750     0.00115     0.00149    0.77032  6.82s
    750     0.00115     0.00149    0.77032  6.82s
    751     0.00114     [32m0.00144[0m    0.79170  6.81s
    751     0.00114     [32m0.00144[0m    0.79170  6.81s
    752     0.00115     0.00145    0.79537  6.81s
    752     0.00115     0.00145    0.79537  6.81s
    753     0.00111     0.00145    0.76751  6.81s
    753     0.00111     0.00145    0.76751  6.81s
    754     0.00115     0.00145    0.79175  6.82s
    754     0.00115     0.00145    0.79175  6.82s
    755     0.00114     0.00147    0.77304  6.82s
    755     0.00114     0.00147    0.77304  6.82s
    756     0.00111     0.00147    0.75980  6.82s
    756     0.00111     0.00147    0.75980  6.82s
    757     0.00111     0.00147    0.75640  6.81s
    757     0.00111     0.00147    0.75640  6.81s
    758     0.00117     0.00145    0.80618  6.81s
    758     0.00117     0.00145    0.80618  6.81s
    759     0.00109     0.00144    0.75175  6.86s
    759     0.00109     0.00144    0.75175  6.86s
    760     0.00115     0.00146    0.78967  6.87s
    760     0.00115     0.00146    0.78967  6.87s
    761     0.00112     0.00146    0.76307  6.86s
    761     0.00112     0.00146    0.76307  6.86s
    762     0.00115     0.00144    0.79784  6.82s
    762     0.00115     0.00144    0.79784  6.82s
    763     0.00110     0.00145    0.75841  6.83s
    763     0.00110     0.00145    0.75841  6.83s
    764     0.00119     0.00145    0.81600  6.82s
    764     0.00119     0.00145    0.81600  6.82s
    765     0.00115     0.00145    0.78970  6.83s
    765     0.00115     0.00145    0.78970  6.83s
    766     0.00114     0.00147    0.77419  6.81s
    766     0.00114     0.00147    0.77419  6.81s
    767     0.00110     0.00147    0.75101  6.81s
    767     0.00110     0.00147    0.75101  6.81s
    768     0.00112     0.00146    0.76263  6.81s
    768     0.00112     0.00146    0.76263  6.81s
    769     0.00117     0.00146    0.80549  6.81s
    769     0.00117     0.00146    0.80549  6.81s
    770     0.00116     0.00145    0.79807  6.81s
    770     0.00116     0.00145    0.79807  6.81s
    771     0.00111     0.00147    0.75977  6.81s
    771     0.00111     0.00147    0.75977  6.81s
    772     0.00113     0.00148    0.76236  6.82s
    772     0.00113     0.00148    0.76236  6.82s
